file_name,method,terminates,memory,opcode
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.standard,True,maximize_failed,3376+850*nat(symbol/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.startTime,True,15,1309
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.refundStartTime,True,15,1243
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.lastProcessedDay,True,15,1111
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.owner,True,15,1423
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.setCTime:uint256,True,9,21798
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.buy,True,30,156984
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.teamAccount,True,15,1687
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.today,True,15,3413
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.totalSupply,True,15,1067
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.beneficiary,True,15,1203
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.balanceOf:address,True,15,1403
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.name,True,maximize_failed,3156+850*nat(decimals/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.refundDuration,True,15,1045
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.queuedAmount,True,15,1287
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.dailyTotals:uint256,True,15,1463
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.lowerLimitForToday,True,15,3676
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.closeRefund,True,12,40997
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.transferOwnership:address,True,9,22723
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.maxDailyCap,True,15,1727
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,"DeCenterToken.transfer:address,uint256",True,15,106005
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.decimals,True,15,1181
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.availableTokens,True,15,1221
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.dayFor:uint256,True,15,1847
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.price,True,15,1485
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,"DeCenterToken.approve:address,uint256",True,15,20510
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.time,True,15,1868
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.q,True,18,2658
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.teamAndExpertsTokens,True,15,1397
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.cTime,True,15,1749
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.processPendingTickets,,,
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,DeCenterToken.firstStageDuration,True,15,1177
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,owned.transferOwnership:address,True,9,21953
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,owned.owner,True,15,1027
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,queue.queueSize,True,15,1805
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,queue.q,True,18,1844
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,queue.queueSize,True,15,1805
0x41de5b7cf63c8d028daa2626d9aeaf02cad8c6c3.sol,queue.queuedAmount,,,
0x41e5560054824ea6b0732e656e3ad64e20e94e45.sol,,,,
0x41f9a3392cc695b8a12c6b5ede0e04a1bef12d05.sol,,,,
0x4206d44b22377a1946397f39accf1f07f2af079f.sol,,,,
0x420f075b4c65efd8d0024d274fd44eb62af7f919.sol,FreeEther.gimmeEtherr,True,12,35339
0x4212fea9fec90236ecc51e41e2096b16ceb84555.sol,,,,
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.endTime,True,15,1001
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.weiRaised,True,15,1023
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.hasEnded,True,15,1136
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.wallet,True,15,1093
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.withdrawTokens:uint256,True,21,38325
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.startTime,True,15,1067
0x422431dd7926165b83fbe433669c408843df23ee.sol,ProvidencePresale.buyTokens:address,True,21,97250
0x422431dd7926165b83fbe433669c408843df23ee.sol,"token.transfer:address,uint256",True,9,217
0x42245fd5c9d7b4af5df92a0bafd83cacda73944e.sol,,,,
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.balanceOf:address,True,15,1249
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.burnFrom:address,uint256",True,15,66595
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.name,True,maximize_failed,3156+850*nat(name/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.allowance:address,address",True,15,1457
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.approveAndCall:address,uint256,bytes",True,maximize_failed,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData))
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.approve:address,uint256",True,15,20510
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.transferFrom:address,address,uint256",True,15,72522
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.symbol,True,maximize_failed,3332+850*c(maximize_failed)+75*c(maximize_failed)+50*nat(unknown)
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.burn:uint256,True,15,44490
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"XCIToken.transfer:address,uint256",True,15,50517
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.decimals,True,15,1115
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,XCIToken.totalSupply,True,15,1023
0x422cbc58b99e14b670b31767916dff4435d9546e.sol,"tokenRecipient.receiveApproval:address,uint256,address,bytes",,,
0x423475e0a0a90dde8bd813ebdcc21162cd5ed63f.sol,,,,
0x423e4322cdda29156b49a17dfbd2acc4b280600d.sol,,,,
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,Nitrocoin.balanceOf:address,True,15,1232
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,Nitrocoin.symbol,True,15,1129
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,"Nitrocoin.allowance:address,address",True,15,1445
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,Nitrocoin.owner,True,15,1137
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,"Nitrocoin.approve:address,uint256",True,15,23352
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,"Nitrocoin.transferFrom:address,address,uint256",True,15,65692
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,"Nitrocoin.transfer:address,uint256",True,15,44478
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,Nitrocoin.decimals,True,15,1045
0x4248d5eDC7a30Fd1954C4e4c0262Dc6ee5606D99.sol,Nitrocoin.totalSupply,True,15,1001
0x428e6456fdeb6edc17e67e8e5a5678bf04c219ee.sol,,,,
0x4290563C2D7c255B5EEC87f2D3bD10389f991d68.sol,,,,
0x4293621b406e56144104bf92fab162c854b6ed37.sol,,,,
0x42acc3f6cf519f02f1bb1433b59477a930705c43.sol,,,,
0x42b64737900f1162396178be69eae3485fd804b4.sol,,,,
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,Cthereumbit.balanceOf:address,True,15,1232
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,Cthereumbit.symbol,True,15,1129
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,"Cthereumbit.allowance:address,address",True,15,1445
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,Cthereumbit.owner,True,15,1137
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,"Cthereumbit.approve:address,uint256",True,15,23352
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,"Cthereumbit.transferFrom:address,address,uint256",True,15,65692
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,"Cthereumbit.transfer:address,uint256",True,15,44478
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,Cthereumbit.decimals,True,15,1045
0x42B6728aFf7b813Fe651B6bdDb8448CB3cF18abA.sol,Cthereumbit.totalSupply,True,15,1001
0x42c24b96d363fb2f06e6bd31be8dcbceee2a77a5.sol,,,,
0x42db5bfe8828f12f164586af8a992b3a7b038164.sol,,,,
0x42ebb2fd690bbfd4a8d818830b7e884b9b62f249.sol,,,,
0x42fa46fb906e57d95644f0e77596e53c6792b0bc.sol,,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ApproveAndCallReceiver.receiveApproval:address,uint256,address,bytes",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,Controllable.controller,True,15,1049
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,Controllable.transferControl:address,True,9,21972
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ControllerInterface.onTransfer:address,address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ControllerInterface.onApprove:address,address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ControllerInterface.proxyPayment:address,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.allowance:address,address",True,15,1885
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.finishMinting,True,15,23093
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.transferFrom:address,address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.symbol,True,maximize_failed,3574+850*nat(symbol/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.parentToken,True,15,1423
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.masterTransfersEnabled,True,15,1605
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.controller,True,15,1709
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.transfersEnabled,True,15,1577
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.creationBlock,True,15,1067
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.presaleBalancesLocked,True,15,1209
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.importPresaleBalances:address[],uint256[]",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.totalSupplyAt:uint256,True,18,35782
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.transferControl:address,True,15,36878
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.balanceOf:address,False,9,"3308+max([38369,3534+max([2739,2591+failed(no_rf)])])"
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.name,True,maximize_failed,3178+850*nat(name/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.TOTAL_PRESALE_TOKENS,True,15,531
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.createCloneToken:uint256,string,string",True,maximize_failed,75774+3* (nat(l(cloneTokenName))/32)+3* (nat(l(cloneTokenSymbol))/32)+75*c(maximize_failed)+50*nat(unknown)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.lockPresaleBalances,True,15,22278
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.version,True,maximize_failed,3420+850*nat(version/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.mintingFinished,True,15,1027
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.transfer:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.decimals,True,15,1203
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.tokenFactory,True,15,1665
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.mint:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.balanceOfAt:address,uint256",True,18,35782
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.approveAndCall:address,uint256,bytes",True,maximize_failed,60905+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.approve:address,uint256",True,15,24255
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.enableMasterTransfers:bool,True,9,22487
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.enableTransfers:bool,True,9,22591
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.parentSnapShotBlock,True,15,1551
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.totalSupply,False,9,"2843+max([38346,3444+max([2732,2591+failed(no_rf)])])"
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.MASTER_WALLET,True,15,389
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.balanceOf:address,False,9,"3308+max([38369,3534+max([2739,2591+failed(no_rf)])])"
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.allowance:address,address",True,15,1885
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.mint:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.balanceOfAt:address,uint256",True,18,35782
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.lockPresaleBalances,True,15,22278
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.approveAndCall:address,uint256,bytes",True,maximize_failed,60905+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.transferFrom:address,address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.approve:address,uint256",True,15,24255
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.enableMasterTransfers:bool,True,9,22487
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.enableTransfers:bool,True,9,22591
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.transferControl:address,True,15,36878
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.finishMinting,True,15,23093
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.totalSupplyAt:uint256,True,18,35782
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.importPresaleBalances:address[],uint256[],address",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.transfer:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.controller,True,15,1709
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofToken.totalSupply,False,9,"2843+max([38346,3444+max([2732,2591+failed(no_rf)])])"
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofToken.createCloneToken:uint256,string,string",True,maximize_failed,75774+3* (nat(l(cloneTokenName))/32)+3* (nat(l(cloneTokenSymbol))/32)+75*c(maximize_failed)+50*nat(unknown)+75*c(maximize_failed)+50*nat(unknown)
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.balanceOf:address,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.allowance:address,address",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.mint:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.balanceOfAt:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.lockPresaleBalances,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.approveAndCall:address,uint256,bytes",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.transferFrom:address,address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.approve:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.enableMasterTransfers:bool,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.enableTransfers:bool,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.transferControl:address,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.finishMinting,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.totalSupplyAt:uint256,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.importPresaleBalances:address[],uint256[],address",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.transfer:address,uint256",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.controller,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,ProofTokenInterface.totalSupply,,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"ProofTokenInterface.createCloneToken:uint256,string,string",,,
0x4318142b71ac84ef8c2c322db236ea99a91daf44.sol,"TokenFactoryInterface.createCloneToken:address,uint256,string,string",,,
0x431c506dfc49a7cb8dfd0076beaa07661dd2de60.sol,,,,
0x433d84a1c0b650eac4fc1fb570798cf655ce24c0.sol,,,,
0x4341852389bd149920cae3540dd88031ade8d0e6.sol,,,,
0x434ff2d2cb4c762456eea7b03ff0bc6946bd7d56.sol,,,,
0x436a89084fee7b3b5696c76caf36ae7f0aa45d9e.sol,,,,
0x437cf0bf53634e3dfa5e3eaff3104004d50fb532.sol,,,,
0x43b4ad21b8585de3f758d9829dd5d6b61ffff3c7.sol,,,,
0x43bf02d311f807af775eb6ef78d48b84a13015c0.sol,,,,
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,ERC20.balanceOf:address,,,
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,"ERC20.transfer:address,uint256",,,
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.bought_tokens,True,15,1357
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.owner,True,15,1489
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.withdraw,True,21,103149
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.force_partial_refund:address,True,12,104122
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.buy_the_tokens,True,12,177287
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.partial_refund,True,12,103134
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.developer,True,15,719
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.min_amount,True,15,1419
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.balances_bonus:address,True,15,1183
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.contract_eth_value,True,15,1485
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.withdraw_bonus,True,21,103746
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.set_percent_reduction:uint256,True,9,21424
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.token,True,15,1621
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.force_refund:address,True,12,68244
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.set_sale_address:address,True,9,23514
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.max_amount,True,15,1023
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.change_owner:address,True,9,22079
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.change_individual_cap:uint256,True,9,21248
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.sale,True,15,1473
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.contract_eth_value_bonus,True,15,1463
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.refund,True,12,69278
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.allow_refunds,True,15,1115
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.change_min_amount:uint256,True,9,21270
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.set_allow_refunds:bool,True,9,22481
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.set_bonus_received:bool,True,9,22151
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.set_token_address:address,True,9,22255
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.balances:address,True,15,1249
0x43bf208fc4a395f5b0aac4d5c0a7528567b33e3b.sol,Moongang.change_max_amount:uint256,True,9,21314
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.withdraw,True,15,42842
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.endTime,True,15,1023
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.owner,True,15,1357
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.refund:address,True,15,66622
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.whitelisted:address,True,15,1579
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.paused,True,15,1247
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.weiRefunded,True,15,1221
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.startTime,True,15,1243
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.buyTokens:address,True,21,129333
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.finish,True,18,163743
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.weiRaised,True,15,1133
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.refunding,True,15,1555
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.finishedAt,True,15,1155
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.unpause,True,12,23591
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.wallet,True,15,1225
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,"PreSale.whitelist:address,uint256",True,15,23032
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.rate,True,15,1001
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.finished,True,15,1473
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.goalReached,True,15,2094
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.transferOwnership:address,True,12,24862
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.timeExtension,True,15,979
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.investors:uint256,True,15,2081
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.goal,True,15,1111
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.extendTime:uint256,True,15,28542
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.token,True,15,1599
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.pause,True,12,23814
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.deposited:address,True,15,1535
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.balanceOf:address,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.exchangers:address,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,"PreSale.mint:address,uint256",,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.holders:uint256,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.finishMinting,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.totalSupply,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.mintingFinished,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.allowExchanger:address,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.transferOwnership:address,True,12,24862
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,"PreSale.exchange:address,uint256,string,uint256",,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.owner,True,15,1357
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSale.revokeExchanger:address,,,
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSaleToken.balanceOf:address,True,15,1276
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSaleToken.exchangers:address,True,15,1264
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,"PreSaleToken.mint:address,uint256",True,15,89279
0x43CbfB4932D59f0e30CA47a63E9aB8fEA3BFB713.sol,PreSaleToken.holders:uint256,True,15,2037
