file,contract,function,gastap_failed,gastap_sol,failed,sol,experiment_duration,gastap_const,gastap_param,const,param,solc_failed,solc_sol
0x67793426747f8c79332520c1291c4fc6443c8407.sol,CELLCrowdsale,"sendToken(address,uint256)",False,39249,False,"ExternalCall['tokenReward.transfer__receiver, amount__']*1.0000 + 10786.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x67793426747f8c79332520c1291c4fc6443c8407.sol,CELLCrowdsale,setEndDate(uint256),False,21116,False,20497.0000,14,True,False,True,False,False,20525
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f.sol,CoolToken,"approve(address,uint256)",False,20432,False,20347.0,14,True,False,True,False,False,20441
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f.sol,CoolToken,"transfer(address,uint256)",False,45062,False,42985.0,14,True,False,True,False,False,43277
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f.sol,CoolToken,"allowance(address,address)",False,1533,False,606.0,14,True,False,True,False,False,948
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f.sol,CoolToken,"transferFrom(address,address,uint256)",False,66971,False,63872.0,14,True,False,True,False,False,63986
0x4572b64696c07f73dcd0c5f48dbce9a6869c550f.sol,CoolToken,getBalanceOf(address),False,1342,False,475.0,14,True,False,True,False,False,757
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,Ownable,transferOwnership(address),False,24378,False,22781.0000,14,True,False,True,False,False,22587
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,BasicToken,"transfer(address,uint256)",False,44412,False,43117.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,BasicToken,balanceOf(address),False,1166,False,475.0000,14,True,False,True,False,False,581
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"approve(address,uint256)",False,22316,False,22253.0000,14,True,False,True,False,False,22331
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"increaseApproval(address,uint256)",False,24520,False,23149.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,balanceOf(address),False,1232,False,475.0000,14,True,False,True,False,False,647
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"allowance(address,address)",False,1423,False,606.0000,14,True,False,True,False,False,838
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"decreaseApproval(address,uint256)",False,24481,False,23176.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"transferFrom(address,address,uint256)",False,65736,False,63865.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,StandardToken,"transfer(address,uint256)",False,44478,False,43117.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"approve(address,uint256)",False,22338,False,22253.0000,14,True,False,True,False,False,22353
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"increaseApproval(address,uint256)",False,24608,False,23149.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"mint(address,uint256)",False,47475,False,45074.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,balanceOf(address),False,1276,False,475.0000,14,True,False,True,False,False,691
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"allowance(address,address)",False,1511,False,606.0000,14,True,False,True,False,False,926
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"decreaseApproval(address,uint256)",False,24525,False,23176.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"transferFrom(address,address,uint256)",False,65758,False,63865.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,"transfer(address,uint256)",False,44566,False,43117.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,MintableToken,transferOwnership(address),False,24620,False,22781.0000,14,True,False,True,False,False,22829
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"approve(address,uint256)",False,23273,False,22660.0000,14,True,False,True,False,False,22688
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,claimTokens(address),False,75392,False,"ExternalCall['token.balanceOf__this__']*1.0000 + ExternalCall['token.transfer__owner, balance__']*1.0000 + 8837.0000 + 274.1562*returndatasize",14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"increaseApproval(address,uint256)",False,24608,False,23149.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"transfer(address,uint256)",False,35829,False,"ExternalCall['token.transfer__owner, balance__']*1.0000 + 7475.0000 + 1.8125*returndatasize",14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,balanceOf(address),False,73191,False,"ExternalCall['token.balanceOf__this__']*1.0000 + ExternalCall['token.transfer__owner, balance__']*1.0000 + 7475.0000 + 274.1562*returndatasize",14,True,False,True,False,False,647
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"burnFrom(address,uint256)",False,66970,False,63839.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"allowance(address,address)",False,1511,False,606.0000,14,True,False,True,False,False,926
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"decreaseApproval(address,uint256)",False,24481,False,23176.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,"transferFrom(address,address,uint256)",False,106974,False,104565.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,LockableToken,transferOwnership(address),False,24664,False,22781.0000,14,True,False,True,False,False,22873
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"approve(address,uint256)",False,23317,False,22660.0000,14,True,False,True,False,False,22732
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"transfer(address,uint256)",False,35829,False,"ExternalCall['token.transfer__owner, balance__']*1.0000 + 7475.0000 + 1.8125*returndatasize",14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"increaseApproval(address,uint256)",False,24740,False,23149.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,claimTokens(address),False,75524,False,"ExternalCall['token.balanceOf__this__']*1.0000 + ExternalCall['token.transfer__owner, balance__']*1.0000 + 8837.0000 + 274.1562*returndatasize",14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"mint(address,uint256)",False,47519,False,45074.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"burnFrom(address,uint256)",False,67058,False,63839.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,balanceOf(address),False,73191,False,"ExternalCall['token.balanceOf__this__']*1.0000 + ExternalCall['token.transfer__owner, balance__']*1.0000 + 7475.0000 + 274.1562*returndatasize",14,True,False,True,False,False,735
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"decreaseApproval(address,uint256)",False,24569,False,23176.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"transferFrom(address,address,uint256)",False,107018,False,104565.0000,14,True,False,True,False,True,0
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,transferOwnership(address),False,24796,False,22781.0000,14,True,False,True,False,False,23005
0x8c78a83de6faa64b100b6055bdf3a1f0b445efd2.sol,EthearnalRepToken,"allowance(address,address)",False,1643,False,606.0000,14,True,False,True,False,False,1058
0x26c82e6755376108C028446c01451B3F26cd66af.sol,Nasdaq,"approve(address,uint256)",False,23352,False,22701.0,14,True,False,True,False,False,22767
0x26c82e6755376108C028446c01451B3F26cd66af.sol,Nasdaq,balanceOf(address),False,1232,False,475.0,14,True,False,True,False,False,647
0x26c82e6755376108C028446c01451B3F26cd66af.sol,Nasdaq,"allowance(address,address)",False,1445,False,606.0,14,True,False,True,False,False,860
0x26c82e6755376108C028446c01451B3F26cd66af.sol,Nasdaq,"transferFrom(address,address,uint256)",False,65692,False,63821.0,14,True,False,True,False,True,0
0x26c82e6755376108C028446c01451B3F26cd66af.sol,Nasdaq,"transfer(address,uint256)",False,44478,False,43073.0,14,True,False,True,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223ContractInterface,"erc223Fallback(address,uint256,bytes)",False,418+3* (nat(l(data))/32),False,346.0000 + 0.0938*data,14,False,True,False,True,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,"approve(address,uint256)",False,22338,False,22253.0000,14,True,False,True,False,False,22353
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,balanceOf(address),False,1276,False,475.0000,14,True,False,True,False,False,691
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,"transfer(address,uint256,bytes)",True,84256+3* (nat(l(metadata))/32)+75*c(maximize_failed)+50*nat(l(metadata))+75*c(maximize_failed)+50*nat(unknown),True,,14,False,False,False,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,"transferFrom(address,address,uint256)",False,104428+75*nat(l3/32+31/32),True,,14,False,True,False,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,"allowance(address,address)",False,1489,False,606.0000,14,True,False,True,False,False,904
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ERC223Token,"transfer(address,uint256)",False,82245+75*nat(l3/32+31/32),True,,14,False,True,False,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,"approve(address,uint256)",False,22338,False,22253.0000,14,True,False,True,False,False,22353
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,balanceOf(address),False,1276,False,475.0000,14,True,False,True,False,False,691
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,"transfer(address,uint256,bytes)",True,84256+3* (nat(l(metadata))/32)+75*c(maximize_failed)+50*nat(l(metadata))+75*c(maximize_failed)+50*nat(unknown),True,,14,False,False,False,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,"transferFrom(address,address,uint256)",False,104428+75*nat(l3/32+31/32),True,,14,False,True,False,False,True,0
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,"allowance(address,address)",False,1489,False,606.0000,14,True,False,True,False,False,904
0x036407F23D5E1C1486F7488332CF54bf06E5F09F.sol,ABCToken,"transfer(address,uint256)",False,82245+75*nat(l3/32+31/32),True,,14,False,True,False,False,True,0
0xeb4e41143aaa24d57fdd9d2f94de01f8a98849d5.sol,GoldmintVote1,getVoteBy(address),False,2225,False,1096.0000,14,True,False,True,False,False,1040
0xeb4e41143aaa24d57fdd9d2f94de01f8a98849d5.sol,GoldmintVote1,vote(bool),False,122279,False,ExternalCall['mntpToken.balanceOf__msg.sender__']*1.0000 + 9116.0000 + 2561.5000*returndatasize,14,True,False,True,False,True,0
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Ownable,transferOwnership(address),False,22013,False,20894.0000,14,True,False,True,False,False,20822
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Pausable,transferOwnership(address),False,22079,False,20894.0000,14,True,False,True,False,False,20888
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Crowdsale,updateTeamAddress(address),False,22072,False,20931.0000,14,True,False,True,False,False,20887
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Crowdsale,transferDevTokens(address),False,74375,False,"ExternalCall['gxc.balanceOf__this__']*1.0000 + ExternalCall['gxc.transfer___devAddress,  gxc.balanceOf__this____']*1.0000 + 9477.0000 + 265.7188*returndatasize",14,True,False,True,False,True,0
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Crowdsale,start(uint256),False,63217,False,61080.0000,14,True,False,True,False,False,61426
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,Crowdsale,transferOwnership(address),False,22563,False,20894.0000,14,True,False,True,False,False,21372
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,"approve(address,uint256)",False,22360,False,22253.0000,14,True,False,True,False,False,22375
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,restCrowdSaleAddress(address),False,23110,False,21237.0000,14,True,False,True,False,False,21319
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,"transfer(address,uint256)",False,47348,False,44195.0000,14,True,False,True,False,False,44363
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,"allowance(address,address)",False,1665,False,606.0000,14,True,False,True,False,False,1080
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,balanceOf(address),False,1364,False,475.0000,14,True,False,True,False,False,779
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,"burn(address,uint256)",False,46213,False,43592.0000,14,True,False,True,False,True,0
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,"transferFrom(address,address,uint256)",False,70301,False,65654.0000,14,True,False,True,False,True,0
0x58ca3065c0f24c7c96aee8d6056b5b5decf9c2f8.sol,GXC,transferOwnership(address),False,22387,False,20894.0000,14,True,False,True,False,False,21196
0x631b4cea5064e2577cdb73c37ed2de00c30ee14a.sol,token,"transfer(address,uint256)",False,217,False,142.0000,14,True,False,True,False,False,226
0x631b4cea5064e2577cdb73c37ed2de00c30ee14a.sol,Crowdsale,buyTokens(address),False,100646,False,"ExternalCall['tokenReward.transfer__beneficiary, tokens__']*1.0000 + 40661.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x631b4cea5064e2577cdb73c37ed2de00c30ee14a.sol,Crowdsale,withdrawTokens(uint256),False,38325,False,"ExternalCall['tokenReward.transfer__wallet,_amount__']*1.0000 + 9450.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0xf973170bae0da0e08a48587123492e42582d835d.sol,ChooseWHGReturnAddress,requestReturn(address),False,24501,False,22816.0,14,True,False,True,False,False,22710
0xf973170bae0da0e08a48587123492e42582d835d.sol,ChooseWHGReturnAddress,isReturnRequested(address),False,1251,False,638.0,14,True,False,True,False,False,666
0xf973170bae0da0e08a48587123492e42582d835d.sol,ChooseWHGReturnAddress,getReturnAddress(address),False,2151,False,1088.0,14,True,False,True,False,False,966
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,Controllable,transferControl(address),False,21972,False,20897.0000,14,True,False,True,False,False,20781
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"balanceOfAt(address,uint256)",False,35782,False,"ExternalCall['parentToken.totalSupplyAt__min___blockNumber, parentSnapShotBlock____']*1.0000 + 4.3750*returndatasize + 8316.0000",14,True,False,True,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,balanceOf(address),True,"3308+max([38369,3534+max([2739,2591+failed(no_rf)])])",True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"allowance(address,address)",False,1841,False,606.0000,14,True,False,True,False,False,1256
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"transferFrom(address,address,uint256)",True,,True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"approve(address,uint256)",True,,True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,totalSupplyAt(uint256),False,35782,False,"ExternalCall['parentToken.totalSupplyAt__min___blockNumber, parentSnapShotBlock____']*1.0000 + 4.3750*returndatasize + 8316.0000",14,True,False,True,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,enableTransfers(bool),False,22547,False,20856.0000,14,True,False,True,False,False,21356
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"importPresaleBalances(address[],uint256[])",True,,True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"createCloneToken(uint256,string,string)",True,75774+3* (nat(l(cloneTokenName))/32)+3* (nat(l(cloneTokenSymbol))/32)+75*c(maximize_failed)+50*nat(unknown)+75*c(maximize_failed)+50*nat(unknown),True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"approveAndCall(address,uint256,bytes)",True,,True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,transferControl(address),False,36878,False,ExternalCall['cloneToken.transferControl__msg.sender__']*1.0000 + 8689.0000 + 0.0938*returndatasize,14,True,False,True,False,False,21089
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"mint(address,uint256)",True,,True,,14,False,False,False,False,True,0
0x6429d9437b9a912cc4ea1e2ef3bef0a1ea3da680.sol,ProofToken,"transfer(address,uint256)",True,,True,,14,False,False,False,False,True,0
0xc2bAD45c4c731f6F8374627e06A1A0fAAe7Bd088.sol,GameSpiritCoin,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xc2bAD45c4c731f6F8374627e06A1A0fAAe7Bd088.sol,GameSpiritCoin,"transfer(address,uint256)",False,46859,False,43572.0,14,True,False,True,False,False,43874
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,Ownable,transferOwnership(address),False,24378,False,22781.0,14,True,False,True,False,False,22587
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,Pausable,transferOwnership(address),False,24444,False,22781.0,14,True,False,True,False,False,22653
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,BasicToken,"transfer(address,uint256)",False,45333,False,43444.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,BasicToken,balanceOf(address),False,1166,False,475.0,14,True,False,True,False,False,581
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,BurnableToken,"transfer(address,uint256)",False,45355,False,43444.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,BurnableToken,burn(uint256),False,44592,False,42713.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,BurnableToken,balanceOf(address),False,1188,False,475.0,14,True,False,True,False,False,603
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"approve(address,uint256)",False,22316,False,22253.0,14,True,False,True,False,False,22331
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"increaseApproval(address,uint256)",False,24520,False,23149.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,balanceOf(address),False,1232,False,475.0,14,True,False,True,False,False,647
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"allowance(address,address)",False,1423,False,606.0,14,True,False,True,False,False,838
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"decreaseApproval(address,uint256)",False,24481,False,23176.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"transferFrom(address,address,uint256)",False,67656,False,64603.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,StandardToken,"transfer(address,uint256)",False,45399,False,43444.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"approve(address,uint256)",False,22338,False,22253.0,14,True,False,True,False,False,22353
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"increaseApproval(address,uint256)",False,24608,False,23149.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"mint(address,uint256)",False,47481,False,45080.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,balanceOf(address),False,1276,False,475.0,14,True,False,True,False,False,691
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"allowance(address,address)",False,1511,False,606.0,14,True,False,True,False,False,926
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"decreaseApproval(address,uint256)",False,24525,False,23176.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"transferFrom(address,address,uint256)",False,67678,False,64603.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,"transfer(address,uint256)",False,45487,False,43444.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,MintableToken,transferOwnership(address),False,24620,False,22781.0,14,True,False,True,False,False,22829
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"approve(address,uint256)",False,23276,False,22663.0,14,True,False,True,False,False,22691
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"increaseApproval(address,uint256)",False,25568,False,23559.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,balanceOf(address),False,1276,False,475.0,14,True,False,True,False,False,691
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"allowance(address,address)",False,1511,False,606.0,14,True,False,True,False,False,926
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"decreaseApproval(address,uint256)",False,25485,False,23586.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"transferFrom(address,address,uint256)",False,68621,False,65018.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,transferOwnership(address),False,24620,False,22781.0,14,True,False,True,False,False,22829
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,PausableToken,"transfer(address,uint256)",False,46447,False,43854.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"allowance(address,address)",False,1885,False,606.0,14,True,False,True,False,False,1300
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"decreaseApproval(address,uint256)",False,25661,False,23586.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"transferFrom(address,address,uint256)",False,68665,False,65018.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"approve(address,uint256)",False,23320,True,,14,True,False,False,False,False,22735
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"increaseApproval(address,uint256)",False,25942,False,23559.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"burnFrom(address,uint256)",False,67308,False,63935.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,balanceOf(address),False,1452,False,475.0,14,True,False,True,False,False,867
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"approveAndCall(address,uint256,bytes)",True,59987+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,transferOwnership(address),False,25016,False,22781.0,14,True,False,True,False,False,23225
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"mint(address,uint256)",False,47591,False,45080.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,burn(uint256),False,44790,False,42713.0,14,True,False,True,False,True,0
0xd7bef22678fb7fc7a80c20c112cd08ff9469ddfa.sol,DRCTestToken,"transfer(address,uint256)",False,46777,False,43854.0,14,True,False,True,False,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,"WithdrawEther(address,uint256)",False,42950+2623*nat(moderators),False,11697.9996 + 1.0004*g__totalChequeValue__ + 0.0938*returndatasize + 929.0000*g__moderators__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,SetMaxAttempt(uint8),False,24812+2623*nat(moderators),False,21141.0000 + 929.0000*g__moderators__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,GetChequeInfoByHash(uint256),False,12294+2623*nat(moderators),False,4505.0000 + 929.2500*g__moderators__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,"Redeem(string,string,address)",True,172135+3* (nat(l(chequeId))/32)+3* (nat(l(pin))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+94*c(maximize_failed)+50*nat(-unknown+32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32),True,,14,False,False,False,False,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,RefundChequeById(string),True,168744+3* (nat(l(chequeId))/32)+2623*nat(moderators)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32),True,,14,False,False,False,False,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,UpdateMaintenance(bool),False,24950+2623*nat(moderators),False,21823.0000 + 233.0000*g__maxAttempt__ + 233.0000*g__isMaintaining__ + 929.0000*g__moderators__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,SetMaxChequeValue(uint256),False,24239+2623*nat(moderators),False,20781.0000 + 233.0000*g__maxChequeValue__ + 929.0000*g__moderators__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,SetMinChequeValue(uint256),False,23799+2623*nat(moderators),False,20781.0000 + 929.0000*g__moderators__ + 233.0000*g__minChequeValue__,14,False,True,False,True,True,0
0x82c6c051adf60a8f4a00a313277763938a0ae29d.sol,EtherCheque,"VerifyCheque(string,string)",True,9495+3* (nat(l(chequeId))/32)+3* (nat(l(pin))/32)+2623*nat(moderators)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32)+94*c(maximize_failed)+50*nat(-unknown+32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32),True,,14,False,False,False,False,True,0
